,name,review,cuisine,latitude,longitude,address,rating,review_count,price,postal_code
289,Chao Shan Cuisine,moved beach road located yearsgood teochew one chinese dialects foodcold dish prawn roll,singaporean,1.28437,103.84986,"['17 Philip St', '#01-01/02, Grand Building', 'Singapore 048695', 'Singapore']",4.0,3.0,$$$,48695
314,Charlie's Tapas Grill & Bar,drinking place bar food rather proper restaurant said food bad selection pretty wide,spanish,1.2861201,103.8497391,"['32 Boat Quay', 'Singapore 049821', 'Singapore']",3.5,7.0,$$,49821
315,Charlie's Tapas Grill & Bar,great place unique spins spanish dishes squid ink peaea excellent highly recommend dish rice picked nice,spanish,1.2861201,103.8497391,"['32 Boat Quay', 'Singapore 049821', 'Singapore']",3.5,7.0,$$,49821
316,Charlie's Tapas Grill & Bar,sun finally came sunday decided walk boat quay sit along waterfront late lunch side note,spanish,1.2861201,103.8497391,"['32 Boat Quay', 'Singapore 049821', 'Singapore']",3.5,7.0,$$,49821
317,Chin Chin Restaurant,chicken rice good maybe comparable tian tian chicken fishhead claypot tofu claypot pork chop kangkong sweet potato,singaporean,1.29644,103.85562,"['19 Purvis Street', 'Singapore 188598', 'Singapore']",4.0,20.0,$,188598
318,Chin Chin Restaurant,prefer chicken rice area maybe serves roast chicken pricing think individual serve similar,singaporean,1.29644,103.85562,"['19 Purvis Street', 'Singapore 188598', 'Singapore']",4.0,20.0,$,188598
319,Chin Chin Restaurant,stopped late lunch reading reviews avoid lunch crowd food delicious served quickly hainanese boiled chicken rice well,singaporean,1.29644,103.85562,"['19 Purvis Street', 'Singapore 188598', 'Singapore']",4.0,20.0,$,188598
344,Choo Choo Chicken,thinking choo choo makes hungry long day cramming way much daylight hours walked four hours seen,korean,1.30134,103.8583069,"['33 Bali Lane', 'Singapore 189869', 'Singapore']",4.0,6.0,$$,189869
345,Choo Choo Chicken,must say good korean fried chickeni think best come lunch opportunities try certain dishes,korean,1.30134,103.8583069,"['33 Bali Lane', 'Singapore 189869', 'Singapore']",4.0,6.0,$$,189869
346,Choo Choo Chicken,pretty decent tasting korean fried chicken order multiples exactly friendly sharing food came quickly even,korean,1.30134,103.8583069,"['33 Bali Lane', 'Singapore 189869', 'Singapore']",4.0,6.0,$$,189869
347,Chuan Yuan Restaurant,restaurant offered poor service healthy serving ego fair event happened peak hours dinner time entering,chinese,1.29017,103.852,"['Pagoda Street 79/79A/81/81A', 'just outside Chinatown Mrt Station Exit A', 'Singapore 059238', 'Singapore']",1.0,1.0,$$$,59238
348,Cicheti,good service good food ambience ask really issue place per restaurant area parking,italian,1.3017,103.85997,"['52 Kandahar St', 'Singapore 198901', 'Singapore']",4.0,34.0,$$$,198901
349,Cicheti,based rave reviews brickoven pizza finally got chance visit cicheti definitely call make reservation get,italian,1.3017,103.85997,"['52 Kandahar St', 'Singapore 198901', 'Singapore']",4.0,34.0,$$$,198901
350,Cicheti,came sisters bday dinner left disappointed chosen dine cicheti wanted satisfy craving squid,italian,1.3017,103.85997,"['52 Kandahar St', 'Singapore 198901', 'Singapore']",4.0,34.0,$$$,198901
351,City Hot Pot Shabu Shabu,yay personal hot pots city hot pot get pick ton sauces soup broths pick choice protein ricenoodles load,chinese,1.2839,103.851453,"['1 Raffles Pl', '#04-28', 'Singapore 048616', 'Singapore']",4.5,3.0,$$,48616
352,City Hot Pot Shabu Shabu,experience hot pot restaurant quite delightful came without reservation husband called hours realize,chinese,1.2839,103.851453,"['1 Raffles Pl', '#04-28', 'Singapore 048616', 'Singapore']",4.5,3.0,$$,48616
353,City Hot Pot Shabu Shabu,one favorite places eat hot pot foods clean atmosphere nice price reasonable lets talk soup first,chinese,1.2839,103.851453,"['1 Raffles Pl', '#04-28', 'Singapore 048616', 'Singapore']",4.5,3.0,$$,48616
378,City Satay Smith Street,really good satay try pork beef chicken shrimp lamb,singaporean,1.28218,103.8431702,"['Chinatown Complex Food Centre, 335 Smith Street', 'Stall No. 3, Chinatown Complex', 'Singapore 050335', 'Singapore']",4.5,2.0,$,50335
379,City Satay Smith Street,love love love love satay ive weeks ago loved really hard get pork satay,singaporean,1.28218,103.8431702,"['Chinatown Complex Food Centre, 335 Smith Street', 'Stall No. 3, Chinatown Complex', 'Singapore 050335', 'Singapore']",4.5,2.0,$,50335
380,Club55,vacation always great excuse treat yo self fabulously gluttonous way cheese chocolate buffet day sightseeing,international,1.284922,103.861143,"['10 Bayfront Ave', 'Hotel Tower 2, Level 55', 'Singapore 018956', 'Singapore']",4.5,6.0,$$,18956
381,Club55,definitely worth upgrading club room suite take advantage buffet breakfast afternoon tea evening,international,1.284922,103.861143,"['10 Bayfront Ave', 'Hotel Tower 2, Level 55', 'Singapore 018956', 'Singapore']",4.5,6.0,$$,18956
382,Club55,best breakfast buffet ive ever ive lot best natto japanese sides singaporean food also really good,international,1.284922,103.861143,"['10 Bayfront Ave', 'Hotel Tower 2, Level 55', 'Singapore 018956', 'Singapore']",4.5,6.0,$$,18956
404,Cook & Brew,food delicious frd could stop raving food finished every serving portions small course dinner,international,1.27800085190136,103.85082557088,"['12 Marina View', '33rd Floor', 'Singapore 018961', 'Singapore']",4.0,14.0,$$$,18961
405,Cook & Brew,cook brew one four dining venues westin singapore located level one level main lobby gastrobar,international,1.27800085190136,103.85082557088,"['12 Marina View', '33rd Floor', 'Singapore 018961', 'Singapore']",4.0,14.0,$$$,18961
406,Cook & Brew,popular bar located floor westin great view fast service wednesday night business dinner group main courses,international,1.27800085190136,103.85082557088,"['12 Marina View', '33rd Floor', 'Singapore 018961', 'Singapore']",4.0,14.0,$$$,18961
428,Creperie des Arts,nice little place tucked away prinsep street pretty quiet cosy arent many seats indoors may get pretty crowded,french,1.29995,103.8499298,"['44 Prinsep Street', 'Singapore 188673', 'Singapore']",4.0,4.0,$$$,188673
429,Creperie des Arts,creperie des arts serves french style grill crepes unassuming little place prinsep right next strictly pancakes sat table,french,1.29995,103.8499298,"['44 Prinsep Street', 'Singapore 188673', 'Singapore']",4.0,4.0,$$$,188673
430,Creperie des Arts,yummy authentic french crepes okay perhaps im entirely sure authentic hokkaido scallop crepe buckwheat galette certainly plus,french,1.29995,103.8499298,"['44 Prinsep Street', 'Singapore 188673', 'Singapore']",4.0,4.0,$$$,188673
455,Da Paolo Gastronomia - Marina Bay Sands,someone say dessert walking hotel dinner saw gelato bar wanting bit snack work stopped learn,italian,1.2837366,103.8591923,"['2 Bayfront Ave', '#01-87', 'Singapore 018972', 'Singapore']",4.0,7.0,$$,18972
456,Da Paolo Gastronomia - Marina Bay Sands,simply walking bright colors gelato sign caught eyes ordered parma ham wild rocket panini blown away,italian,1.2837366,103.8591923,"['2 Bayfront Ave', '#01-87', 'Singapore 018972', 'Singapore']",4.0,7.0,$$,18972
457,Da Paolo Gastronomia - Marina Bay Sands,eat twice week live work area girl works always greets name really sweet,italian,1.2837366,103.8591923,"['2 Bayfront Ave', '#01-87', 'Singapore 018972', 'Singapore']",4.0,7.0,$$,18972
458,Dal In Korean Restaurant,one popular lunch places among korean expats around raffles place restaurant famous bimbimbap generous side dish,korean,1.28136211763068,103.84832996875,"['17 Boon Tat St', 'Singapore 069618', 'Singapore']",3.5,2.0,$$$,69618
459,Dal In Korean Restaurant,theres ever cuisine makes feel like nopalate fool time korean mean love korean food im fortunate enough,korean,1.28136211763068,103.84832996875,"['17 Boon Tat St', 'Singapore 069618', 'Singapore']",3.5,2.0,$$$,69618
460,DAL-IN 2 Korean Stone BBQ Sashimi Restaurant,first time recommended friend naturally ordered budaejjigaeits mixed american ingredients korean soup base say,korean,1.28204,103.8478775,"['21 Amoy St', 'Singapore 069856', 'Singapore']",4.0,1.0,$$,69856
461,Dehesa,nosetotail eating doesnt seem taken majority chinese populated singapore find strange chinese supposedly,spanish,1.28626,103.8487899,"['12 North Canal Rd', 'Singapore 048825', 'Singapore']",5.0,3.0,$$$,48825
462,Dehesa,go go go solid spanish food fresh ingredients high level creativitythis review specifically lunchive gone twice,spanish,1.28626,103.8487899,"['12 North Canal Rd', 'Singapore 048825', 'Singapore']",5.0,3.0,$$$,48825
463,Dehesa,dinner dehesa last june back visiting la came back past thursday evening dinner thought write review,spanish,1.28626,103.8487899,"['12 North Canal Rd', 'Singapore 048825', 'Singapore']",5.0,3.0,$$$,48825
464,Derwish Turkish Mediterranean Restaurant,mezze platterbaba ghanoush starslabneh starshummus starseggplant tomato starstomato salsa type dish starsvegetarian moussaka,turkish,1.3015,103.8594818,"['60 Bussorah Street', 'Singapore 199476', 'Singapore']",3.0,24.0,$$,199476
465,Derwish Turkish Mediterranean Restaurant,aérea decide try service little slow food delicious ill come back soon,turkish,1.3015,103.8594818,"['60 Bussorah Street', 'Singapore 199476', 'Singapore']",3.0,24.0,$$,199476
466,Derwish Turkish Mediterranean Restaurant,came recommendation friends friend public holiday surprisingly wasnt crowded even though arrived,turkish,1.3015,103.8594818,"['60 Bussorah Street', 'Singapore 199476', 'Singapore']",3.0,24.0,$$,199476
467,Diandin Leluk,always quite amazed lack good thai food singapore considering thailand fardiandin leluk introduced,thai,1.30308,103.86509,"['5001 Beach Rd', '#01-67/68/69', 'Singapore 199588', 'Singapore']",3.5,19.0,$$,199588
468,Diandin Leluk,im tornsurprisingly like ambiance place located within golden mile complex old school building lot thai,thai,1.30308,103.86509,"['5001 Beach Rd', '#01-67/68/69', 'Singapore 199588', 'Singapore']",3.5,19.0,$$,199588
469,Diandin Leluk,like sprawling hawker stall private seating proper restaurant food nothing special bad priced accordingly,thai,1.30308,103.86509,"['5001 Beach Rd', '#01-67/68/69', 'Singapore 199588', 'Singapore']",3.5,19.0,$$,199588
470,Din Tai Fung,third din tai fung like one know immediately good job special dumplings xiao long bao restaurant,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
471,Din Tai Fung,youre used hour waits los angeles eat pay much higher prices like heaven eating singapore walk,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
472,Din Tai Fung,dont know dtf worth going opinion paragon one rest soso dumplings noodles fried,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
485,Din Tai Fung,tasty fun meal restaurant part chain brings taiwanese dumplings singapore kitchen behind glass enabling watch,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
486,Din Tai Fung,hmmmi dont get hype friend ordered crabmeat pork soup dumpling beef noodles super mediocre uhm mom,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
487,Din Tai Fung,went locations singaporeboth amazing really busy service good dumplings amazing kind dishes,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
488,Din Tai Fung,wow best dumplings ever hands veg pork favorite fresh delicious prawn pancake also another highlight,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
489,Din Tai Fung,short wait worth little one loves usual soup dumplings noodles mushrooms time tried,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
490,Din Tai Fung,first restaurant dinner second day visit singapore ordered xiao long bao egg fried riceone shrimp service,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
491,Din Tai Fung,favorite din tai fung dining experience date went weekend empty refreshing surprise consistency,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
492,Din Tai Fung,used din tai fung locations us prepare treat said youre used din tai fung locations,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
493,Din Tai Fung,food great especially red dates glutinous rice new favorite food seemed people work really,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
494,Din Tai Fung,ive waiting go finally got singapore even though restaurant live line eat really long,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
495,Din Tai Fung,amazing meal back hong kong years back couldnt wait get chance dine one dtfs singapore first,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
496,Din Tai Fung,tldr even youve locations countries try items exclusive asiasingapore wait one person took,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
497,Din Tai Fung,original store taiwan one stark contrast level customer service service experienced bad,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
498,Din Tai Fung,place already well known review specific branch jem deterred number people standing outside restaurant,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
499,Din Tai Fung,lessthanwealthy college student living southwest singapore attest lack cheap delicious restaurants,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
512,Din Tai Fung,consistently renders restaurant stars xiao long bao remains restaurants forte dumplings average honest egg,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
513,Din Tai Fung,local colleagues brought herei totally unfamiliar cuisine ordered things across menu us share idea,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
514,Din Tai Fung,would probably come outlet dtf location near industrial area full furniture warehouse shops,chinese,1.29757045420498,103.850012915831,"['51 Bras Basah Road', '#01-02', 'Manulife Centre', 'Singapore 189554', 'Singapore']",4.5,8.0,$$,189554
