,Unnamed: 0_x,Unnamed: 0.1,name,id,review,Unnamed: 0_y,cuisine,latitude,longitude,address,rating,review_count,price
428,85.0,85.0,Dunman Duckrice,yqs2j70M1sGodI98bOxSVA,boyfriend raving place ages whenever duck rice compare dunman duckrices well past weekend,33,singaporean,1.3099999,103.9009628,"['271 Onan Road', 'Stall 10', 'Singapore 424768', 'Singapore']",3.5,2,$
429,86.0,86.0,Dunman Duckrice,yqs2j70M1sGodI98bOxSVA,one favourite braised duck stalls yet try kway chap seems popular duck rice second,33,singaporean,1.3099999,103.9009628,"['271 Onan Road', 'Stall 10', 'Singapore 424768', 'Singapore']",3.5,2,$
430,72.0,72.0,Soon Heng Silver Stream Rojak,qD37iE2b7hkMY23fvByuTw,tried rojak indonesia delicious went try popular one singapore perhaps could try compare love fruits,34,singaporean,1.33217445294703,103.847952121755,"['480 Lor 6 Toa Payoh', '#B1-23, HDB Hub, Gourmet Paradise Food Court', 'Singapore 310480', 'Singapore']",3.5,9,$
431,73.0,73.0,Soon Heng Silver Stream Rojak,qD37iE2b7hkMY23fvByuTw,soon heng rojakhdb hubtoa payohi number queue minutes received packets sauce packed separately plate meit,34,singaporean,1.33217445294703,103.847952121755,"['480 Lor 6 Toa Payoh', '#B1-23, HDB Hub, Gourmet Paradise Food Court', 'Singapore 310480', 'Singapore']",3.5,9,$
432,74.0,74.0,Soon Heng Silver Stream Rojak,qD37iE2b7hkMY23fvByuTw,warning allergic peanuts stay awaywarning trying cut sugar per ritual suggests stay awaywarning,34,singaporean,1.33217445294703,103.847952121755,"['480 Lor 6 Toa Payoh', '#B1-23, HDB Hub, Gourmet Paradise Food Court', 'Singapore 310480', 'Singapore']",3.5,9,$
433,90.0,90.0,Lao Fu Zi Fried Kway Teow,0Umn9jdbRlaZGJgb5RpQTg,first meal singapore didnt disappoint knew try fried kway teow visit im glad found right away,35,singaporean,1.307976,103.885398,"['51 Old Airport Rd', '#01-12', 'Singapore 390051', 'Singapore']",3.5,12,$
434,91.0,91.0,Lao Fu Zi Fried Kway Teow,0Umn9jdbRlaZGJgb5RpQTg,fried kway teow black honestly didnt know saw long queue lol little spicy pork oyster think,35,singaporean,1.307976,103.885398,"['51 Old Airport Rd', '#01-12', 'Singapore 390051', 'Singapore']",3.5,12,$
435,92.0,92.0,Lao Fu Zi Fried Kway Teow,0Umn9jdbRlaZGJgb5RpQTg,old airport road food centre lot popular stalls selling hawker fare one lao fu zhi char kway teow stir fried rice,35,singaporean,1.307976,103.885398,"['51 Old Airport Rd', '#01-12', 'Singapore 390051', 'Singapore']",3.5,12,$
436,96.0,96.0,Asam Laksa,2xqwtPQSeE-wJZ3esKAjJQ,nice tangy asam soft slurppy noodlesi like tangy base opinions fresh veg adds dimension noodles like way vietnamese,36,singaporean,1.30377,103.7645,"['726 Clementi West St 2', '#01-138', 'Singapore 120726', 'Singapore']",3.5,2,$
437,97.0,97.0,Asam Laksa,2xqwtPQSeE-wJZ3esKAjJQ,asam laksa taken spot western stall west coast square kind mix feelings one hand sad hear,36,singaporean,1.30377,103.7645,"['726 Clementi West St 2', '#01-138', 'Singapore 120726', 'Singapore']",3.5,2,$
438,98.0,98.0,Wang Jiao Handmade Noodle,1beeOrW-2K9ayy4pwtuUhw,great value good ban mian noodles nice fried dumplingsthe ban mian noodles soup tasty enough repeat visits dont know,37,singaporean,1.30373912117701,103.764566928148,"['726 Clementi West St 2', '#01-193', 'Singapore 120726', 'Singapore']",5.0,1,$
439,99.0,99.0,Thai Pan Restaurant,bze8gQ2prYPRTouZcMTYFQ,family patronise restaurant years situated inside mandarin gardens condo siglap rd usually go weekdays,38,singaporean,1.308075,103.924352,"['13 Siglap Road', 'Mandarin Gardens', 'Singapore 448912', 'Singapore']",5.0,4,$
440,100.0,100.0,Thai Pan Restaurant,bze8gQ2prYPRTouZcMTYFQ,usually girlfriend come want quiet date night doesnt require us travel far think every great meal,38,singaporean,1.308075,103.924352,"['13 Siglap Road', 'Mandarin Gardens', 'Singapore 448912', 'Singapore']",5.0,4,$
441,101.0,101.0,Thai Pan Restaurant,bze8gQ2prYPRTouZcMTYFQ,food affordable good quality used come often discovering changi village branch location pretty,38,singaporean,1.308075,103.924352,"['13 Siglap Road', 'Mandarin Gardens', 'Singapore 448912', 'Singapore']",5.0,4,$
445,106.0,106.0,Seng Huat Homemade Fried Carrot Cake,9dnCdF7_4hh-ofG7FCRDuw,common thread runs reviews hawker fare slow death singaporean roots cuisine practitioners arcane art slowly retire,39,singaporean,1.3427937,103.7372793,"['Blk 254, Jurong East Street 24', '#01-48', 'Singapore 600254', 'Singapore']",5.0,1,$
536,93.0,93.0,Rocky Master,Hnla3t6HhALNJw4rJpdk6Q,doable eatery town nothing special though cannot deny offer truffle infused oil fries menu exactly ordered,41,singaporean,1.2965802,103.8543779,"['402 North Bridge Road', '#01-00', 'Jun Xin Building', 'Singapore 188722', 'Singapore']",3.5,4,$
537,94.0,94.0,Rocky Master,Hnla3t6HhALNJw4rJpdk6Q,coffee ok nothing write home service reason would return ladies working morning perky friendly helpful,41,singaporean,1.2965802,103.8543779,"['402 North Bridge Road', '#01-00', 'Jun Xin Building', 'Singapore 188722', 'Singapore']",3.5,4,$
538,95.0,95.0,Rocky Master,Hnla3t6HhALNJw4rJpdk6Q,gut feeling reason came random place picked coffee could write,41,singaporean,1.2965802,103.8543779,"['402 North Bridge Road', '#01-00', 'Jun Xin Building', 'Singapore 188722', 'Singapore']",3.5,4,$
539,112.0,112.0,Yummi Chiffon,aR2v9jYh_Vk0bbVmU_wriw,tanjong pagar xchange row shops bakeries eateries office workers around area one shops chiffon cake shopthe good,42,singaporean,1.2767,103.8465,"['120 Maxwell Rd', '#B1-04', 'Singapore 069119', 'Singapore']",3.5,3,$
540,113.0,113.0,Yummi Chiffon,aR2v9jYh_Vk0bbVmU_wriw,fluffy thats describe chiffon cakes sells shape round cake shape smaller size comes different,42,singaporean,1.2767,103.8465,"['120 Maxwell Rd', '#B1-04', 'Singapore 069119', 'Singapore']",3.5,3,$
541,114.0,114.0,Yummi Chiffon,aR2v9jYh_Vk0bbVmU_wriw,amused first time bought chiffon cake placed order strawberry roll coffee saw,42,singaporean,1.2767,103.8465,"['120 Maxwell Rd', '#B1-04', 'Singapore 069119', 'Singapore']",3.5,3,$
542,119.0,119.0,Whampoa Satay Bee Hoon,FaE9PlfttQgdbEvNHljZGw,received awards see photosusually busygravy good could bit mix bee hooncomes cuttlefish,43,singaporean,1.32289127903562,103.854930725342,"['90 Whampoa Drive', '#01-38, Whampoa Makan Place', 'Singapore 320090', 'Singapore']",4.0,1,$
543,115.0,115.0,Marina South Delicious Food,awRSHLevIWMh1XaNQrpDPw,definitely worth checking youre mood good ol singaporean food located across famous tian tian hainan chicken,44,singaporean,1.2800699,103.8444366,"['1 Kadayanallur Street', '#01-35 Maxwell Food Centre', 'Singapore 069184', 'Singapore']",4.5,4,$
544,116.0,116.0,Marina South Delicious Food,awRSHLevIWMh1XaNQrpDPw,later evening stopped maxwell market quick snack heading bars around decided marina south,44,singaporean,1.2800699,103.8444366,"['1 Kadayanallur Street', '#01-35 Maxwell Food Centre', 'Singapore 069184', 'Singapore']",4.5,4,$
545,117.0,117.0,Marina South Delicious Food,awRSHLevIWMh1XaNQrpDPw,came maxwell tian tian chicken also ordered noodle dish marina south tian rubbery chicken fish broth marina,44,singaporean,1.2800699,103.8444366,"['1 Kadayanallur Street', '#01-35 Maxwell Food Centre', 'Singapore 069184', 'Singapore']",4.5,4,$
546,118.0,118.0,New Road Fishball Noodle,h-mx-uk42tZqJ3ia2rZEzw,place dishes generous portions noodles fishballs bucks get fishballs quite bit noodlesthe noodles,45,singaporean,1.29352051849328,103.801437243819,"['Mei Ling St', '#02-05, Mei Ling Market & Food Centre', 'Singapore 140159', 'Singapore']",4.0,1,$
547,102.0,102.0,Malay Food Stall Jun Hang Food Court,IBWMt29GowGXt380WAhFAw,fave store whole food court food amazing options huge portions huge service pretty great love,46,singaporean,1.32977,103.7763138,"['Singapore Institute of Management HQ, 461 Clementi Road', 'Block A, Level 3', 'Singapore 599491', 'Singapore']",5.0,1,$
548,,,Rice & Box by Tenderfresh,,,47,singaporean,1.33322,103.7401,"['2 Jurong East Central 1', '#02-08 JCube', 'Singapore 609731', 'Singapore']",5.0,1,$
551,120.0,120.0,Founder Bak Kut Teh,GQ7q7cNdEOhMgpD0p-l2sA,bak kut teh one famous singaporeanmalaysian dishes try youre singapore definitely list things eat,50,singaporean,1.30545617072555,103.860212026586,"['500 Jalan Sultan', '#01-09', 'Singapore 199020', 'Singapore']",4.5,14,$$
552,121.0,121.0,Founder Bak Kut Teh,GQ7q7cNdEOhMgpD0p-l2sA,service sucks food greatthis one many locations singapore get bak kut teh essentially sort soup,50,singaporean,1.30545617072555,103.860212026586,"['500 Jalan Sultan', '#01-09', 'Singapore 199020', 'Singapore']",4.5,14,$$
553,122.0,122.0,Founder Bak Kut Teh,GQ7q7cNdEOhMgpD0p-l2sA,bak kut teh broth nice peppery unlike several others ive tried enjoy kick spice gives ribs juicy meaty,50,singaporean,1.30545617072555,103.860212026586,"['500 Jalan Sultan', '#01-09', 'Singapore 199020', 'Singapore']",4.5,14,$$
578,123.0,123.0,Empress,uuBSb1jxFq2P0sHvTcnHYg,located inside asian civilization museum modern chinese restaurant indoor outdoor seating wedding going went,51,singaporean,1.28721724978963,103.851439990103,"['1 Empress Pl', '#01-03, Asian Civilisations Museum', 'Singapore 179555', 'Singapore']",4.5,10,$$
579,124.0,124.0,Empress,uuBSb1jxFq2P0sHvTcnHYg,shortage good food singapore restaurants hawker stations city knows eat last night city,51,singaporean,1.28721724978963,103.851439990103,"['1 Empress Pl', '#01-03, Asian Civilisations Museum', 'Singapore 179555', 'Singapore']",4.5,10,$$
580,125.0,125.0,Empress,uuBSb1jxFq2P0sHvTcnHYg,place absolute gem fiancé came vacation craving peking duck place amazing vibes situation,51,singaporean,1.28721724978963,103.851439990103,"['1 Empress Pl', '#01-03, Asian Civilisations Museum', 'Singapore 179555', 'Singapore']",4.5,10,$$
608,126.0,126.0,Alter Ego,0i2kp39pBvEByBU1sefQWg,many deemed poke bowls standard opted dirty bites included burgers bar bites night chicken,52,singaporean,1.28923894692078,103.856581543506,"['8 Raffles Ave', '#01-13D', 'Singapore 039802', 'Singapore']",2.5,5,$$
609,127.0,127.0,Alter Ego,0i2kp39pBvEByBU1sefQWg,alter ego sister poke theory opened two yo siblingsthe poke bowls almost exactly differing switch,52,singaporean,1.28923894692078,103.856581543506,"['8 Raffles Ave', '#01-13D', 'Singapore 039802', 'Singapore']",2.5,5,$$
610,128.0,128.0,Alter Ego,0i2kp39pBvEByBU1sefQWg,tried place since hungry rush utterly disappointed overall experience plus side store really took great,52,singaporean,1.28923894692078,103.856581543506,"['8 Raffles Ave', '#01-13D', 'Singapore 039802', 'Singapore']",2.5,5,$$
635,129.0,129.0,Jumbo Seafood,jzhjQLpQMLT0SFruqbKQxA,always go back forth spot red house think charms draw think red house seems less touristy,53,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
636,130.0,130.0,Jumbo Seafood,jzhjQLpQMLT0SFruqbKQxA,alright prby worth hype went early got opened felt like service counting minutes,53,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
637,131.0,131.0,Jumbo Seafood,jzhjQLpQMLT0SFruqbKQxA,food amazing chili crab best little pricey service lackluster,53,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
638,560.0,560.0,Jumbo Seafood,6LgTc7CZlXCd1Pxq3BiVcw,dont care considered touristy quite good recommend pepper crab fried rice sooo delicious,53,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
639,561.0,561.0,Jumbo Seafood,6LgTc7CZlXCd1Pxq3BiVcw,visited place trip singapore loved walking around search good food saw jumbo seafood great reviews,53,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
640,562.0,562.0,Jumbo Seafood,6LgTc7CZlXCd1Pxq3BiVcw,sgd singapore dollar crab fish seems like gettin played singaporean brothas sistuhs idea,53,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
662,132.0,132.0,CreatureS,SoJSQuJzrIQT2DDN2SkWNQ,popped lazy saturday lunch felt food okaynothing fantastic slightly pricey though understand costs rising,54,singaporean,1.30811,103.85632,"['120 Desker Rd', 'Singapore 209639', 'Singapore']",4.0,14,$$
663,133.0,133.0,CreatureS,SoJSQuJzrIQT2DDN2SkWNQ,ngoh hiang cuttlefish kueh pie tie lovely presentation homemade pork prawn roll cuttlefish keuh pie tie sambal chilli,54,singaporean,1.30811,103.85632,"['120 Desker Rd', 'Singapore 209639', 'Singapore']",4.0,14,$$
664,134.0,134.0,CreatureS,SoJSQuJzrIQT2DDN2SkWNQ,lovely interior definitely nice ambiance decor personally think place overrated fan peranakan food expectation,54,singaporean,1.30811,103.85632,"['120 Desker Rd', 'Singapore 209639', 'Singapore']",4.0,14,$$
665,135.0,135.0,Outram Park Ya Hua Bah Kut Teh,u_6ZRpeNRVRsZjI5s8vTfA,stars good fast clean service free refills delicious broth bakuteh generous portions tender boiled pork,55,singaporean,1.27184843899874,103.842564800722,"['7 Keppel Rd', '#01-05/07', 'Tanjong Pagar Complex', 'Singapore 089053', 'Singapore']",3.5,19,$$
666,136.0,136.0,Outram Park Ya Hua Bah Kut Teh,u_6ZRpeNRVRsZjI5s8vTfA,soup good overpeppered personal taste dishes dirty mine still browncolored liquid inside reviews knew,55,singaporean,1.27184843899874,103.842564800722,"['7 Keppel Rd', '#01-05/07', 'Tanjong Pagar Complex', 'Singapore 089053', 'Singapore']",3.5,19,$$
667,137.0,137.0,Outram Park Ya Hua Bah Kut Teh,u_6ZRpeNRVRsZjI5s8vTfA,recommended friend ah hua bah kut teh one best singapore honest place extremely hard find,55,singaporean,1.27184843899874,103.842564800722,"['7 Keppel Rd', '#01-05/07', 'Tanjong Pagar Complex', 'Singapore 089053', 'Singapore']",3.5,19,$$
671,138.0,138.0,Tingkat PeraMakan,6S1PPaOROwIxza3x9bK2fA,cute little shop authentic affordable nyonya food boyfriend opted set menu includes main drink two sides dessert,56,singaporean,1.31382,103.85277,"['119 Owen Rd', 'Singapore 218924', 'Singapore']",4.0,6,$$
672,139.0,139.0,Tingkat PeraMakan,6S1PPaOROwIxza3x9bK2fA,stop quick dinner beef rendang delicious！！the inside decor cozy colorful nice friend gathering！,56,singaporean,1.31382,103.85277,"['119 Owen Rd', 'Singapore 218924', 'Singapore']",4.0,6,$$
673,140.0,140.0,Tingkat PeraMakan,6S1PPaOROwIxza3x9bK2fA,hubby came last lunch leaving singapore friend sent us link article talking affordable peranakan food,56,singaporean,1.31382,103.85277,"['119 Owen Rd', 'Singapore 218924', 'Singapore']",4.0,6,$$
674,141.0,141.0,Iron Chefs Charcoal Grill Bar,QqBdnVEf0QDmYcjFZozRkA,recover first fail year going mcdonalds next door telling would eat healthier decided give,57,singaporean,1.32468977497379,103.851227940132,"['360 Balestier Road', 'Singapore 329783', 'Singapore']",2.0,1,$$
675,144.0,144.0,Bee Cheng Hiang - New Bridge Road,Q6i5-TmJt9mo6-dsH0ipmg,guess final day singapore would complete without foods soooo yummy,58,singaporean,1.284398,103.843941,"['189 New Bridge Rd', 'Singapore 059422', 'Singapore']",4.5,7,$$
676,145.0,145.0,Bee Cheng Hiang - New Bridge Road,Q6i5-TmJt9mo6-dsH0ipmg,first booked hotel street place super convenient buy whenever wanted stay,58,singaporean,1.284398,103.843941,"['189 New Bridge Rd', 'Singapore 059422', 'Singapore']",4.5,7,$$
677,146.0,146.0,Bee Cheng Hiang - New Bridge Road,Q6i5-TmJt9mo6-dsH0ipmg,irresistible mouthwatering bbq meatjerky like chilli pork spice kicks end vacuum packed miniez makes great choice,58,singaporean,1.284398,103.843941,"['189 New Bridge Rd', 'Singapore 059422', 'Singapore']",4.5,7,$$
678,150.0,150.0,Chilli Padi Nonya,AQRAY-2PkA7Rwnpsu6GGFQ,service bit bumbling friendly dishes good prices reasonable dinner friends saturday night,59,singaporean,1.31343,103.9000473,"['11 Joo Chiat Place', '#01-03', 'Singapore 427744', 'Singapore']",3.5,8,$$
679,151.0,151.0,Chilli Padi Nonya,AQRAY-2PkA7Rwnpsu6GGFQ,passing saw bunch signs mentioned michelin recommend yelp bunch awardsdecided give trywhen sat waiters welcomed,59,singaporean,1.31343,103.9000473,"['11 Joo Chiat Place', '#01-03', 'Singapore 427744', 'Singapore']",3.5,8,$$
680,152.0,152.0,Chilli Padi Nonya,AQRAY-2PkA7Rwnpsu6GGFQ,long searching good peranakan restaurants singapore truly cuisine indigenous island thus culinary jewel,59,singaporean,1.31343,103.9000473,"['11 Joo Chiat Place', '#01-03', 'Singapore 427744', 'Singapore']",3.5,8,$$
681,142.0,142.0,White Restaurant,vB4dVgTFcfksHxPc3JTeGg,want authentic singapore hawker cuisine refined best potential head white beehoon restaurant white serves one,60,singaporean,1.33410373829634,103.85098837316,"['600 Toa Payoh Lor 4', '#01-10', 'Singapore 319515', 'Singapore']",4.0,2,$$
682,143.0,143.0,White Restaurant,vB4dVgTFcfksHxPc3JTeGg,chain touts original sembawang white beehoon among many claims fame recent hosting veteran singaporean,60,singaporean,1.33410373829634,103.85098837316,"['600 Toa Payoh Lor 4', '#01-10', 'Singapore 319515', 'Singapore']",4.0,2,$$
683,153.0,153.0,Baba Chews,DBfxgjPkdWZ_z77aCwHB8Q,bad located food katong really cant figure place would bother serving food utterly bad,61,singaporean,1.3051174885827,103.903917997407,"['86 East Coast Rd', '#01-01 Katong Square', 'Singapore 428788', 'Singapore']",3.5,7,$$
684,154.0,154.0,Baba Chews,DBfxgjPkdWZ_z77aCwHB8Q,clear food purists sneer anything fusion said holy cowabunga place freaking good want slap,61,singaporean,1.3051174885827,103.903917997407,"['86 East Coast Rd', '#01-01 Katong Square', 'Singapore 428788', 'Singapore']",3.5,7,$$
685,155.0,155.0,Baba Chews,DBfxgjPkdWZ_z77aCwHB8Q,great variety peranakan food whipped using freshest ingredients enjoyed chap chye ayam buah keluak sambal stingray laksa simply,61,singaporean,1.3051174885827,103.903917997407,"['86 East Coast Rd', '#01-01 Katong Square', 'Singapore 428788', 'Singapore']",3.5,7,$$
686,156.0,156.0,The Tipsy Cow,f7RwQ2l7frDLUE_xxzRUeg,discovered place whenever supper around areai passingby saw banner saying drinks low priceone day months,62,singaporean,1.30590508847122,103.895960886615,"['315 Tanjong Katong Rd', 'Singapore 437098', 'Singapore']",3.5,3,$$
687,157.0,157.0,The Tipsy Cow,f7RwQ2l7frDLUE_xxzRUeg,got try drinks close friends got bucket heineken cheap,62,singaporean,1.30590508847122,103.895960886615,"['315 Tanjong Katong Rd', 'Singapore 437098', 'Singapore']",3.5,3,$$
688,158.0,158.0,The Tipsy Cow,f7RwQ2l7frDLUE_xxzRUeg,worst service ever joke trying get someone wait impossible drink order wrong food order brought friends meal,62,singaporean,1.30590508847122,103.895960886615,"['315 Tanjong Katong Rd', 'Singapore 437098', 'Singapore']",3.5,3,$$
